time x y z x_d y_d z_d error_x error_y error_z
4.674 0.307238 5.79934e-05 0.500717 0.306301 3.60785e-05 0.501859 0.000936992 2.19149e-05 -0.00114267
4.675 0.307235 5.64365e-05 0.500736 0.3063 3.60729e-05 0.501883 0.000935594 2.03636e-05 -0.00114676
4.676 0.307234 5.80571e-05 0.500754 0.306299 3.60672e-05 0.501906 0.000934956 2.19898e-05 -0.00115203
4.677 0.307231 5.92525e-05 0.500775 0.306298 3.60616e-05 0.501929 0.000933775 2.31909e-05 -0.0011543
4.678 0.30723 5.65042e-05 0.500795 0.306297 3.60559e-05 0.501952 0.00093357 2.04482e-05 -0.00115683
4.679 0.307228 5.43841e-05 0.500811 0.306296 3.60503e-05 0.501975 0.00093233 1.83339e-05 -0.0011641
4.68 0.307228 5.62914e-05 0.500833 0.306295 3.60446e-05 0.501999 0.000933037 2.02468e-05 -0.0011654
4.681 0.307224 5.9472e-05 0.500851 0.306294 3.60389e-05 0.502022 0.000930756 2.34331e-05 -0.00117082
4.682 0.307225 5.7702e-05 0.500872 0.306293 3.60333e-05 0.502045 0.000932147 2.16687e-05 -0.00117274
4.683 0.307223 5.71583e-05 0.500892 0.306292 3.60276e-05 0.502069 0.00093136 2.11307e-05 -0.00117628
4.684 0.307221 5.73758e-05 0.500911 0.306291 3.60219e-05 0.502092 0.000930007 2.13538e-05 -0.00118042
4.685 0.30722 5.5938e-05 0.500931 0.30629 3.60162e-05 0.502115 0.000930767 1.99218e-05 -0.00118404
4.686 0.30722 5.59573e-05 0.50095 0.306289 3.60105e-05 0.502139 0.000930853 1.99468e-05 -0.00118863
4.689 0.307216 5.50043e-05 0.501008 0.306286 3.59934e-05 0.502209 0.00092988 1.90109e-05 -0.00120116
4.69 0.307215 5.85079e-05 0.501027 0.306285 3.59877e-05 0.502232 0.000930172 2.25202e-05 -0.00120523
4.691 0.307213 5.60905e-05 0.501047 0.306284 3.5982e-05 0.502256 0.000929113 2.01085e-05 -0.00120903
4.692 0.307213 5.59456e-05 0.501065 0.306283 3.59763e-05 0.502279 0.000929979 1.99694e-05 -0.00121465
4.693 0.307211 5.41099e-05 0.501084 0.306282 3.59705e-05 0.502303 0.000929223 1.81393e-05 -0.00121875
4.694 0.30721 5.58633e-05 0.501104 0.306281 3.59648e-05 0.502326 0.000928895 1.98985e-05 -0.00122215
4.695 0.307209 5.56603e-05 0.501119 0.30628 3.59591e-05 0.50235 0.000929156 1.97012e-05 -0.00123065
4.696 0.307207 5.72141e-05 0.501138 0.306279 3.59533e-05 0.502373 0.000928402 2.12608e-05 -0.00123495
4.697 0.307206 5.62812e-05 0.501155 0.306278 3.59476e-05 0.502397 0.000928625 2.03336e-05 -0.00124156
4.698 0.307204 5.38686e-05 0.501176 0.306277 3.59418e-05 0.502421 0.000927465 1.79268e-05 -0.00124445
4.699 0.307204 5.62796e-05 0.501195 0.306276 3.59361e-05 0.502444 0.0009284 2.03436e-05 -0.00124971
4.7 0.307202 5.65694e-05 0.501216 0.306275 3.59303e-05 0.502468 0.000927273 2.06391e-05 -0.00125156
4.701 0.3072 5.62783e-05 0.501233 0.306274 3.59246e-05 0.502492 0.000926436 2.03537e-05 -0.00125824
4.702 0.307199 5.62776e-05 0.501254 0.306273 3.59188e-05 0.502515 0.000926252 2.03588e-05 -0.00126076
4.703 0.307198 5.77188e-05 0.501275 0.306272 3.5913e-05 0.502539 0.000926567 2.18058e-05 -0.00126436
4.704 0.307198 5.67909e-05 0.501295 0.306271 3.59073e-05 0.502563 0.00092692 2.08836e-05 -0.00126719
4.705 0.307194 5.57254e-05 0.501314 0.30627 3.59015e-05 0.502586 0.000924656 1.98239e-05 -0.00127197
4.706 0.307194 5.58888e-05 0.501335 0.306269 3.58957e-05 0.50261 0.000925697 1.99932e-05 -0.00127498
4.707 0.307192 5.64963e-05 0.501358 0.306268 3.58899e-05 0.502634 0.000923993 2.06064e-05 -0.00127551
4.708 0.30719 5.6704e-05 0.501378 0.306267 3.58841e-05 0.502658 0.000923088 2.08199e-05 -0.0012794
4.709 0.307188 5.79754e-05 0.501398 0.306266 3.58783e-05 0.502682 0.000922013 2.20971e-05 -0.00128323
4.71 0.307187 5.48613e-05 0.50142 0.306265 3.58725e-05 0.502705 0.000922867 1.89888e-05 -0.0012854
4.711 0.307186 5.82858e-05 0.501442 0.306264 3.58667e-05 0.502729 0.000922419 2.24191e-05 -0.00128691
4.712 0.307184 5.74723e-05 0.501462 0.306263 3.58609e-05 0.502753 0.000921412 2.16114e-05 -0.00129066
4.713 0.307181 5.65858e-05 0.501483 0.306262 3.58551e-05 0.502777 0.000919242 2.07308e-05 -0.00129394
4.714 0.30718 5.69393e-05 0.501504 0.306261 3.58492e-05 0.502801 0.00091961 2.109e-05 -0.00129684
4.715 0.307177 5.61518e-05 0.501525 0.30626 3.58434e-05 0.502825 0.000917054 2.03084e-05 -0.00130002
4.716 0.307175 5.67223e-05 0.501547 0.306259 3.58376e-05 0.502849 0.000916235 2.08847e-05 -0.00130185
4.717 0.307173 5.58484e-05 0.501566 0.306257 3.58317e-05 0.502873 0.000915598 2.00167e-05 -0.00130691
4.718 0.307171 5.50719e-05 0.501588 0.306256 3.58259e-05 0.502897 0.000914046 1.9246e-05 -0.00130836
4.719 0.307168 5.67712e-05 0.50161 0.306255 3.58201e-05 0.502921 0.000912602 2.09511e-05 -0.00131043
4.72 0.307167 5.65559e-05 0.50163 0.306254 3.58142e-05 0.502945 0.000912067 2.07417e-05 -0.00131427
4.721 0.307166 5.90659e-05 0.501649 0.306253 3.58084e-05 0.502969 0.000912229 2.32575e-05 -0.00131945
4.722 0.307162 5.78474e-05 0.501668 0.306252 3.58025e-05 0.502993 0.000909423 2.20449e-05 -0.00132434
4.723 0.30716 5.75938e-05 0.501688 0.306251 3.57966e-05 0.503017 0.000908158 2.17972e-05 -0.00132881
4.724 0.307158 5.73309e-05 0.501709 0.30625 3.57908e-05 0.503041 0.000908076 2.15402e-05 -0.0013316
4.725 0.307155 5.65708e-05 0.501727 0.306249 3.57849e-05 0.503065 0.000906168 2.07859e-05 -0.00133778
4.726 0.307155 5.80245e-05 0.501748 0.306248 3.5779e-05 0.503089 0.000907162 2.22455e-05 -0.00134106
4.727 0.307153 5.78334e-05 0.501766 0.306247 3.57731e-05 0.503113 0.000905837 2.20603e-05 -0.00134767
4.728 0.307152 5.77667e-05 0.501785 0.306246 3.57672e-05 0.503138 0.00090566 2.19995e-05 -0.00135204
4.729 0.30715 5.73449e-05 0.501804 0.306245 3.57614e-05 0.503162 0.000904884 2.15835e-05 -0.00135802
4.73 0.307149 5.88797e-05 0.501824 0.306244 3.57555e-05 0.503186 0.000904871 2.31243e-05 -0.00136237
4.731 0.307147 6.03165e-05 0.501842 0.306243 3.57496e-05 0.50321 0.000904305 2.45669e-05 -0.00136797
4.732 0.307146 5.69185e-05 0.501861 0.306242 3.57437e-05 0.503234 0.000903793 2.11749e-05 -0.00137348
4.733 0.307144 5.95653e-05 0.501884 0.306241 3.57377e-05 0.503259 0.000903151 2.38275e-05 -0.00137506
4.734 0.307143 5.93307e-05 0.501903 0.30624 3.57318e-05 0.503283 0.000903137 2.35989e-05 -0.00138014
4.735 0.307141 5.46135e-05 0.501921 0.306239 3.57259e-05 0.503307 0.000902227 1.88876e-05 -0.00138625
4.736 0.307139 5.76101e-05 0.501943 0.306238 3.572e-05 0.503332 0.000900895 2.18902e-05 -0.0013887
4.737 0.307137 5.83935e-05 0.501964 0.306237 3.57141e-05 0.503356 0.000899945 2.26795e-05 -0.00139205
4.738 0.307134 5.79429e-05 0.501987 0.306236 3.57081e-05 0.50338 0.000898474 2.22347e-05 -0.00139301
4.739 0.307132 5.56229e-05 0.50201 0.306235 3.57022e-05 0.503405 0.000897606 1.99207e-05 -0.00139497
4.74 0.30713 5.51939e-05 0.50203 0.306234 3.56962e-05 0.503429 0.000896213 1.94976e-05 -0.00139865
4.741 0.307128 5.69908e-05 0.502053 0.306233 3.56903e-05 0.503453 0.00089514 2.13005e-05 -0.00140027
4.742 0.307124 5.86702e-05 0.502075 0.306232 3.56844e-05 0.503478 0.00089251 2.29859e-05 -0.00140321
4.743 0.307123 5.60044e-05 0.502095 0.306231 3.56784e-05 0.503502 0.000892375 2.0326e-05 -0.00140742
4.744 0.307118 5.68084e-05 0.502119 0.30623 3.56724e-05 0.503527 0.000888084 2.1136e-05 -0.00140812
4.745 0.307117 5.76744e-05 0.502143 0.306229 3.56665e-05 0.503551 0.000888488 2.20079e-05 -0.00140866
4.746 0.307114 5.77093e-05 0.502166 0.306228 3.56605e-05 0.503576 0.000886897 2.20488e-05 -0.00141028
4.747 0.307111 5.65988e-05 0.502187 0.306227 3.56545e-05 0.5036 0.000884654 2.09443e-05 -0.00141339
4.748 0.307109 5.66974e-05 0.50221 0.306226 3.56486e-05 0.503625 0.000883762 2.10488e-05 -0.00141488
4.749 0.307107 5.65979e-05 0.502232 0.306224 3.56426e-05 0.503649 0.000882732 2.09553e-05 -0.00141722
4.75 0.307104 5.68125e-05 0.502253 0.306223 3.56366e-05 0.503674 0.000880613 2.11759e-05 -0.00142107
4.751 0.307101 5.76722e-05 0.502275 0.306222 3.56306e-05 0.503699 0.000878264 2.20416e-05 -0.00142369
4.752 0.307097 5.78871e-05 0.502296 0.306221 3.56246e-05 0.503723 0.000875985 2.22625e-05 -0.00142688
4.753 0.307094 5.95896e-05 0.502318 0.30622 3.56186e-05 0.503748 0.00087415 2.3971e-05 -0.00143005
4.754 0.307092 5.86557e-05 0.502337 0.306219 3.56126e-05 0.503773 0.000872481 2.30431e-05 -0.00143553
4.755 0.307089 5.74576e-05 0.502359 0.306218 3.56066e-05 0.503797 0.000871223 2.1851e-05 -0.00143858
4.756 0.307085 5.74568e-05 0.502378 0.306217 3.56006e-05 0.503822 0.000868235 2.18562e-05 -0.00144432
4.757 0.307084 5.81218e-05 0.502398 0.306216 3.55945e-05 0.503847 0.000868388 2.25273e-05 -0.00144892
4.758 0.307081 5.7262e-05 0.502419 0.306215 3.55885e-05 0.503871 0.000866471 2.16734e-05 -0.00145204
4.759 0.307079 5.80455e-05 0.502435 0.306214 3.55825e-05 0.503896 0.000864708 2.2463e-05 -0.00146075
4.76 0.307077 5.82562e-05 0.502456 0.306213 3.55765e-05 0.503921 0.000864556 2.26797e-05 -0.00146447
4.761 0.307074 5.99521e-05 0.502477 0.306212 3.55704e-05 0.503946 0.000862622 2.43816e-05 -0.00146828
4.762 0.307072 5.9266e-05 0.502496 0.306211 3.55644e-05 0.50397 0.000861619 2.37016e-05 -0.00147429
4.763 0.307069 5.64936e-05 0.502515 0.30621 3.55583e-05 0.503995 0.000859082 2.09353e-05 -0.00147981
4.764 0.307065 5.83429e-05 0.502536 0.306209 3.55523e-05 0.50402 0.00085654 2.27906e-05 -0.00148414
4.765 0.307062 5.49335e-05 0.502554 0.306208 3.55462e-05 0.504045 0.000854736 1.93872e-05 -0.00149065
4.766 0.307059 5.64842e-05 0.502579 0.306207 3.55402e-05 0.50407 0.00085292 2.09441e-05 -0.00149115
4.767 0.307057 5.8345e-05 0.502597 0.306206 3.55341e-05 0.504095 0.000851047 2.28109e-05 -0.00149762
4.768 0.307053 5.71782e-05 0.502621 0.306204 3.5528e-05 0.50412 0.00084857 2.16502e-05 -0.00149901
4.769 0.307049 5.7618e-05 0.502645 0.306203 3.5522e-05 0.504145 0.000845978 2.2096e-05 -0.00149991
4.77 0.307047 5.76648e-05 0.502665 0.306202 3.55159e-05 0.50417 0.000844684 2.21489e-05 -0.00150433
4.771 0.307042 5.60709e-05 0.502687 0.306201 3.55098e-05 0.504195 0.000841083 2.05611e-05 -0.00150729
4.772 0.307039 5.7627e-05 0.502709 0.3062 3.55037e-05 0.50422 0.000838735 2.21232e-05 -0.00151073
4.773 0.307036 5.75013e-05 0.502734 0.306199 3.54976e-05 0.504245 0.000836737 2.20037e-05 -0.0015102
4.774 0.307034 5.65331e-05 0.502759 0.306198 3.54915e-05 0.50427 0.000835455 2.10416e-05 -0.001511
4.775 0.30703 5.6183e-05 0.502785 0.306197 3.54854e-05 0.504295 0.000833412 2.06976e-05 -0.00150979
4.776 0.307028 5.75265e-05 0.502807 0.306196 3.54793e-05 0.50432 0.000831701 2.20472e-05 -0.00151303
4.777 0.307025 5.75182e-05 0.502829 0.306195 3.54732e-05 0.504345 0.000829862 2.2045e-05 -0.00151606
4.778 0.307023 5.72322e-05 0.502851 0.306194 3.54671e-05 0.50437 0.000828779 2.17651e-05 -0.00151903
4.779 0.307021 5.64872e-05 0.502874 0.306193 3.5461e-05 0.504395 0.00082783 2.10263e-05 -0.00152133
4.78 0.307018 5.88146e-05 0.502896 0.306192 3.54549e-05 0.50442 0.00082613 2.33597e-05 -0.00152371
4.781 0.307016 5.74246e-05 0.502921 0.306191 3.54487e-05 0.504445 0.000825767 2.19759e-05 -0.00152412
4.782 0.307014 5.81511e-05 0.50294 0.30619 3.54426e-05 0.504471 0.000823989 2.27085e-05 -0.0015303
4.783 0.307012 5.75297e-05 0.502965 0.306188 3.54365e-05 0.504496 0.000823494 2.20932e-05 -0.00153091
4.784 0.30701 5.88323e-05 0.502988 0.306187 3.54303e-05 0.504521 0.000822848 2.3402e-05 -0.00153311
4.785 0.307008 5.89943e-05 0.503009 0.306186 3.54242e-05 0.504546 0.000822022 2.35701e-05 -0.00153771
4.786 0.307006 5.51592e-05 0.503034 0.306185 3.5418e-05 0.504571 0.000820345 1.97412e-05 -0.00153736
4.787 0.307004 5.90467e-05 0.503056 0.306184 3.54119e-05 0.504597 0.000819662 2.36349e-05 -0.00154025
4.788 0.307002 5.82879e-05 0.50308 0.306183 3.54057e-05 0.504622 0.000818807 2.28822e-05 -0.0015422
4.789 0.306999 5.87477e-05 0.503101 0.306182 3.53995e-05 0.504647 0.000816756 2.33482e-05 -0.00154677
4.79 0.306996 5.76674e-05 0.503125 0.306181 3.53934e-05 0.504673 0.000814824 2.2274e-05 -0.00154797
4.791 0.306993 5.42636e-05 0.503149 0.30618 3.53872e-05 0.504698 0.000813194 1.88764e-05 -0.00154891
4.792 0.30699 5.98743e-05 0.503168 0.306179 3.5381e-05 0.504723 0.00081128 2.44933e-05 -0.00155522
4.793 0.306988 5.92223e-05 0.503194 0.306178 3.53748e-05 0.504749 0.000810446 2.38475e-05 -0.00155444
4.794 0.306986 5.78209e-05 0.503213 0.306177 3.53686e-05 0.504774 0.000808999 2.24522e-05 -0.00156097
4.795 0.306983 5.76134e-05 0.503238 0.306176 3.53625e-05 0.5048 0.000807435 2.2251e-05 -0.00156142
4.796 0.306982 5.78279e-05 0.503264 0.306174 3.53563e-05 0.504825 0.000807083 2.24716e-05 -0.00156095
4.797 0.306977 5.86883e-05 0.503287 0.306173 3.53501e-05 0.50485 0.000803483 2.33382e-05 -0.00156378
4.798 0.306975 5.64097e-05 0.503312 0.306172 3.53439e-05 0.504876 0.000802816 2.10659e-05 -0.00156352
4.799 0.306972 5.78831e-05 0.503337 0.306171 3.53376e-05 0.504901 0.000800414 2.25455e-05 -0.0015644
4.8 0.306966 5.79116e-05 0.503363 0.30617 3.53314e-05 0.504927 0.000796006 2.25802e-05 -0.00156363
4.801 0.306963 5.66294e-05 0.503391 0.306169 3.53252e-05 0.504953 0.00079412 2.13042e-05 -0.001562
4.802 0.30696 5.87135e-05 0.503412 0.306168 3.5319e-05 0.504978 0.000792544 2.33945e-05 -0.00156642
4.803 0.306957 5.54998e-05 0.50344 0.306167 3.53128e-05 0.505004 0.000790127 2.0187e-05 -0.00156408
4.804 0.306954 5.54078e-05 0.503464 0.306166 3.53065e-05 0.505029 0.000787957 2.01013e-05 -0.00156553
4.805 0.30695 5.67541e-05 0.503493 0.306165 3.53003e-05 0.505055 0.000785773 2.14538e-05 -0.00156215
4.806 0.306948 5.65534e-05 0.503516 0.306164 3.52941e-05 0.50508 0.000784284 2.12593e-05 -0.00156469
4.807 0.306944 5.701e-05 0.503541 0.306163 3.52878e-05 0.505106 0.000781646 2.17222e-05 -0.00156483
4.808 0.306942 5.70922e-05 0.503565 0.306161 3.52816e-05 0.505132 0.000780667 2.18107e-05 -0.00156676
4.809 0.306939 5.86791e-05 0.503592 0.30616 3.52753e-05 0.505157 0.000778553 2.34038e-05 -0.00156584
4.81 0.306934 5.74318e-05 0.503617 0.306159 3.5269e-05 0.505183 0.000775192 2.21628e-05 -0.00156619
4.811 0.306932 5.74506e-05 0.503644 0.306158 3.52628e-05 0.505209 0.000774281 2.21878e-05 -0.00156472
4.812 0.306931 5.86003e-05 0.503669 0.306157 3.52565e-05 0.505235 0.000773615 2.33438e-05 -0.00156546
4.813 0.306928 5.68061e-05 0.503693 0.306156 3.52502e-05 0.50526 0.000771904 2.15559e-05 -0.00156758
4.814 0.306924 5.83616e-05 0.503719 0.306155 3.5244e-05 0.505286 0.000769233 2.31177e-05 -0.00156703
4.815 0.306923 5.9243e-05 0.503743 0.306154 3.52377e-05 0.505312 0.000769363 2.40053e-05 -0.00156858
4.816 0.306922 5.7449e-05 0.503768 0.306153 3.52314e-05 0.505338 0.000769386 2.22176e-05 -0.00156995
4.817 0.306921 5.7852e-05 0.503792 0.306152 3.52251e-05 0.505364 0.000769124 2.26269e-05 -0.00157129
4.818 0.306918 5.88736e-05 0.503817 0.30615 3.52188e-05 0.505389 0.000767813 2.36548e-05 -0.00157198
4.819 0.306915 5.7116e-05 0.503843 0.306149 3.52125e-05 0.505415 0.000765549 2.19035e-05 -0.00157227
4.82 0.306913 5.85462e-05 0.503869 0.306148 3.52062e-05 0.505441 0.000764263 2.334e-05 -0.00157208
4.821 0.306912 5.70543e-05 0.503898 0.306147 3.51999e-05 0.505467 0.000764556 2.18544e-05 -0.00156941
4.822 0.30691 5.62872e-05 0.50392 0.306146 3.51936e-05 0.505493 0.000763451 2.10936e-05 -0.00157316
4.823 0.306908 5.75358e-05 0.503948 0.306145 3.51873e-05 0.505519 0.000762665 2.23485e-05 -0.00157056
4.824 0.306906 5.66563e-05 0.503972 0.306144 3.51809e-05 0.505545 0.000761746 2.14754e-05 -0.00157275
4.825 0.306904 5.81384e-05 0.503998 0.306143 3.51746e-05 0.505571 0.00076109 2.29638e-05 -0.00157282
4.826 0.306902 5.74163e-05 0.504024 0.306142 3.51683e-05 0.505597 0.000759876 2.2248e-05 -0.00157261
4.827 0.3069 5.82371e-05 0.504053 0.306141 3.51619e-05 0.505623 0.00075927 2.30752e-05 -0.00157039
4.828 0.306899 5.73628e-05 0.504079 0.306139 3.51556e-05 0.505649 0.000759641 2.22072e-05 -0.00157011
4.829 0.306897 5.76739e-05 0.504108 0.306138 3.51493e-05 0.505675 0.000758465 2.25246e-05 -0.00156718
4.83 0.306895 5.83767e-05 0.504135 0.306137 3.51429e-05 0.505701 0.000757898 2.32338e-05 -0.00156652
4.831 0.306893 5.75136e-05 0.504165 0.306136 3.51366e-05 0.505727 0.000756545 2.23771e-05 -0.00156191
4.832 0.306892 5.7823e-05 0.504191 0.306135 3.51302e-05 0.505753 0.000756855 2.26928e-05 -0.00156218
4.833 0.306891 5.75175e-05 0.50422 0.306134 3.51238e-05 0.505779 0.000756705 2.23936e-05 -0.00155898
4.834 0.306888 5.63164e-05 0.504246 0.306133 3.51175e-05 0.505806 0.000755126 2.11989e-05 -0.0015597
4.835 0.306887 5.5032e-05 0.504278 0.306132 3.51111e-05 0.505832 0.000755803 1.99209e-05 -0.00155391
4.836 0.306886 5.86463e-05 0.504306 0.306131 3.51047e-05 0.505858 0.000755538 2.35415e-05 -0.00155182
4.837 0.306886 5.70806e-05 0.504336 0.306129 3.50983e-05 0.505884 0.00075652 2.19823e-05 -0.00154794
4.838 0.306885 5.79186e-05 0.504367 0.306128 3.5092e-05 0.50591 0.000756952 2.28266e-05 -0.00154341
4.839 0.306886 5.75911e-05 0.504396 0.306127 3.50856e-05 0.505937 0.000758813 2.25056e-05 -0.00154005
4.84 0.306885 5.71772e-05 0.504422 0.306126 3.50792e-05 0.505963 0.000758799 2.2098e-05 -0.00154045
4.841 0.306885 5.84926e-05 0.504454 0.306125 3.50728e-05 0.505989 0.00075982 2.34199e-05 -0.00153487
4.842 0.306884 5.73795e-05 0.504482 0.306124 3.50664e-05 0.506015 0.000760378 2.23132e-05 -0.00153362
4.843 0.306884 5.73898e-05 0.504511 0.306123 3.506e-05 0.506042 0.000760898 2.23299e-05 -0.00153102
4.844 0.306884 5.94034e-05 0.504542 0.306122 3.50536e-05 0.506068 0.000762722 2.43498e-05 -0.00152572
4.845 0.306883 5.76521e-05 0.50457 0.30612 3.50471e-05 0.506094 0.000762762 2.2605e-05 -0.00152388
4.846 0.306884 5.78065e-05 0.504594 0.306119 3.50407e-05 0.506121 0.000764264 2.27658e-05 -0.00152671
4.847 0.306884 5.78934e-05 0.504623 0.306118 3.50343e-05 0.506147 0.000765895 2.28591e-05 -0.00152426
4.848 0.306883 5.97137e-05 0.504656 0.306117 3.50279e-05 0.506173 0.000765855 2.46858e-05 -0.00151698
4.849 0.306882 5.65843e-05 0.504681 0.306116 3.50214e-05 0.5062 0.000766374 2.15629e-05 -0.00151838
4.85 0.306883 5.9684e-05 0.50471 0.306115 3.5015e-05 0.506226 0.00076837 2.4669e-05 -0.00151588
4.851 0.306884 5.95493e-05 0.50474 0.306114 3.50085e-05 0.506253 0.000769935 2.45408e-05 -0.00151255
4.852 0.306883 5.7952e-05 0.504766 0.306113 3.50021e-05 0.506279 0.000770841 2.29499e-05 -0.00151298
4.853 0.306884 5.69056e-05 0.504797 0.306111 3.49956e-05 0.506306 0.000772059 2.191e-05 -0.00150898
4.854 0.306883 5.72504e-05 0.504826 0.30611 3.49892e-05 0.506332 0.000772287 2.22612e-05 -0.00150595
4.855 0.306883 5.84269e-05 0.504857 0.306109 3.49827e-05 0.506359 0.00077372 2.34442e-05 -0.00150193
4.856 0.306883 5.81254e-05 0.504886 0.306108 3.49763e-05 0.506385 0.000775221 2.31491e-05 -0.00149962
4.857 0.306884 5.92279e-05 0.504913 0.306107 3.49698e-05 0.506412 0.000776891 2.42581e-05 -0.00149878
4.858 0.306882 5.82843e-05 0.504944 0.306106 3.49633e-05 0.506438 0.000776547 2.33209e-05 -0.00149418
4.859 0.306883 5.79209e-05 0.504969 0.306105 3.49568e-05 0.506465 0.000778308 2.29641e-05 -0.00149596
4.86 0.306884 5.71759e-05 0.505002 0.306104 3.49504e-05 0.506492 0.000780863 2.22255e-05 -0.00148934
4.861 0.306883 5.54734e-05 0.505031 0.306102 3.49439e-05 0.506518 0.000781017 2.05295e-05 -0.00148753
4.862 0.306885 5.63006e-05 0.505062 0.306101 3.49374e-05 0.506545 0.000783291 2.13632e-05 -0.00148281
4.863 0.306883 5.6749e-05 0.505089 0.3061 3.49309e-05 0.506572 0.00078298 2.18182e-05 -0.00148217
4.864 0.306884 5.7183e-05 0.505118 0.306099 3.49244e-05 0.506598 0.000785054 2.22586e-05 -0.00147999
4.865 0.306884 5.72452e-05 0.505147 0.306098 3.49179e-05 0.506625 0.000785919 2.23274e-05 -0.00147813
4.866 0.306885 5.66225e-05 0.50518 0.306097 3.49114e-05 0.506652 0.000788535 2.17111e-05 -0.001472
4.867 0.306885 5.77503e-05 0.505212 0.306096 3.49049e-05 0.506679 0.000788917 2.28455e-05 -0.00146672
4.868 0.306885 5.63193e-05 0.505238 0.306094 3.48983e-05 0.506705 0.000790244 2.1421e-05 -0.00146774
4.869 0.306887 5.82888e-05 0.505267 0.306093 3.48918e-05 0.506732 0.000793994 2.3397e-05 -0.00146478
4.87 0.306885 5.61471e-05 0.5053 0.306092 3.48853e-05 0.506759 0.000793212 2.12618e-05 -0.00145911
4.871 0.306886 5.73205e-05 0.505326 0.306091 3.48788e-05 0.506786 0.000795322 2.24418e-05 -0.00145969
4.872 0.306887 5.58303e-05 0.505358 0.30609 3.48722e-05 0.506813 0.000796578 2.09581e-05 -0.00145432
4.873 0.306886 5.69201e-05 0.505382 0.306089 3.48657e-05 0.506839 0.000796819 2.20545e-05 -0.00145775
4.874 0.306885 5.60318e-05 0.505415 0.306088 3.48591e-05 0.506866 0.00079749 2.11727e-05 -0.00145158
4.875 0.306886 5.68288e-05 0.505445 0.306087 3.48526e-05 0.506893 0.000799379 2.19762e-05 -0.00144816
4.876 0.306885 5.85704e-05 0.505474 0.306085 3.4846e-05 0.50692 0.000799373 2.37244e-05 -0.00144635
4.877 0.306886 5.79368e-05 0.505505 0.306084 3.48395e-05 0.506947 0.00080211 2.30974e-05 -0.00144218
4.878 0.306886 6.02363e-05 0.505535 0.306083 3.48329e-05 0.506974 0.00080244 2.54034e-05 -0.00143885
4.879 0.306886 5.88765e-05 0.505564 0.306082 3.48263e-05 0.507001 0.000804148 2.40502e-05 -0.00143715
4.88 0.306886 5.77494e-05 0.505598 0.306081 3.48198e-05 0.507028 0.000805061 2.29296e-05 -0.00143018
4.881 0.306885 5.75303e-05 0.505626 0.30608 3.48132e-05 0.507055 0.000805786 2.27171e-05 -0.00142902
4.882 0.306885 5.84393e-05 0.505659 0.306078 3.48066e-05 0.507082 0.000806665 2.36327e-05 -0.00142302
4.885 0.306884 5.86277e-05 0.505749 0.306075 3.47868e-05 0.507163 0.000809396 2.38408e-05 -0.00141459
4.886 0.306885 5.89378e-05 0.505776 0.306074 3.47802e-05 0.50719 0.000811256 2.41575e-05 -0.00141454
4.887 0.306886 5.5793e-05 0.505805 0.306073 3.47736e-05 0.507217 0.000813293 2.10193e-05 -0.00141251
4.888 0.306885 5.78604e-05 0.505834 0.306072 3.4767e-05 0.507244 0.000813496 2.30934e-05 -0.00141031
4.889 0.306885 5.82213e-05 0.505865 0.30607 3.47604e-05 0.507272 0.000814263 2.34609e-05 -0.00140692
4.89 0.306887 5.82942e-05 0.505892 0.306069 3.47538e-05 0.507299 0.000817943 2.35404e-05 -0.00140639
4.891 0.306887 5.61673e-05 0.505923 0.306068 3.47472e-05 0.507326 0.000819382 2.14201e-05 -0.00140267
4.892 0.306888 5.86971e-05 0.505951 0.306067 3.47406e-05 0.507353 0.000821084 2.39566e-05 -0.00140198
4.893 0.306887 5.63743e-05 0.505984 0.306066 3.47339e-05 0.50738 0.000821523 2.16404e-05 -0.0013962
