time x y z x_d y_d z_d 
0.196 0.30702 9.66481e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.197 0.30702 9.88327e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.198 0.307021 9.60132e-05 0.48677 0.306942 7.35485e-05 0.486774 
0.199 0.30702 9.69258e-05 0.486773 0.306942 7.35485e-05 0.486774 
0.2 0.30702 9.89664e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.201 0.307019 9.70197e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.202 0.30702 9.73387e-05 0.486773 0.306942 7.35485e-05 0.486774 
0.203 0.307021 9.68755e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.204 0.30702 9.76279e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.205 0.307021 9.89304e-05 0.48677 0.306942 7.35485e-05 0.486774 
0.206 0.307021 9.8069e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.207 0.307019 9.69458e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.208 0.307021 9.66732e-05 0.48677 0.306942 7.35485e-05 0.486774 
0.209 0.307021 9.66534e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.21 0.307021 9.94634e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.211 0.30702 9.48881e-05 0.48677 0.306942 7.35485e-05 0.486774 
0.212 0.307019 9.56604e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.213 0.30702 9.80064e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.214 0.307021 9.58837e-05 0.48677 0.306942 7.35485e-05 0.486774 
0.215 0.307021 9.75727e-05 0.486773 0.306942 7.35485e-05 0.486774 
0.216 0.30702 9.59229e-05 0.486773 0.306942 7.35485e-05 0.486774 
0.217 0.307021 9.78156e-05 0.486773 0.306942 7.35485e-05 0.486774 
0.218 0.307019 9.47231e-05 0.486774 0.306942 7.35485e-05 0.486774 
0.219 0.307022 9.72254e-05 0.486775 0.306942 7.35485e-05 0.486774 
0.22 0.307021 9.7632e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.221 0.30702 9.40715e-05 0.486775 0.306942 7.35485e-05 0.486774 
0.222 0.307022 9.755e-05 0.486773 0.306942 7.35485e-05 0.486774 
0.223 0.307022 9.6031e-05 0.486774 0.306942 7.35485e-05 0.486774 
0.224 0.307021 9.58813e-05 0.48677 0.306942 7.35485e-05 0.486774 
0.225 0.307022 9.65704e-05 0.486773 0.306942 7.35485e-05 0.486774 
0.226 0.307022 9.78616e-05 0.486774 0.306942 7.35485e-05 0.486774 
0.227 0.307022 9.90394e-05 0.486773 0.306942 7.35485e-05 0.486774 
0.228 0.307022 9.59003e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.229 0.307021 9.574e-05 0.48677 0.306942 7.35485e-05 0.486774 
0.23 0.307021 9.80753e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.231 0.307022 9.67341e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.232 0.307021 9.51079e-05 0.486774 0.306942 7.35485e-05 0.486774 
0.233 0.307022 9.56902e-05 0.486774 0.306942 7.35485e-05 0.486774 
0.234 0.30702 9.66532e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.235 0.30702 9.74111e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.236 0.30702 9.59701e-05 0.48677 0.306942 7.35485e-05 0.486774 
0.237 0.307021 9.72432e-05 0.486773 0.306942 7.35485e-05 0.486774 
0.238 0.30702 9.61568e-05 0.486773 0.306942 7.35485e-05 0.486774 
0.239 0.307021 9.70386e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.24 0.307021 9.95676e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.241 0.307022 9.4641e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.242 0.307021 9.80655e-05 0.48677 0.306942 7.35485e-05 0.486774 
0.243 0.30702 9.8425e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.244 0.307022 9.73593e-05 0.486773 0.306942 7.35485e-05 0.486774 
0.245 0.307021 9.7914e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.246 0.307021 9.74771e-05 0.486773 0.306942 7.35485e-05 0.486774 
0.247 0.307021 9.69608e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.248 0.30702 9.67319e-05 0.486768 0.306942 7.35485e-05 0.486774 
0.249 0.30702 9.66718e-05 0.486773 0.306942 7.35485e-05 0.486774 
0.25 0.307022 9.66937e-05 0.48677 0.306942 7.35485e-05 0.486774 
0.251 0.307021 9.5416e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.252 0.30702 9.83122e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.253 0.30702 9.68293e-05 0.486769 0.306942 7.35485e-05 0.486774 
0.254 0.307021 9.64624e-05 0.48677 0.306942 7.35485e-05 0.486774 
0.255 0.307022 9.77216e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.256 0.307021 9.95212e-05 0.486769 0.306942 7.35485e-05 0.486774 
0.257 0.307022 9.73096e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.258 0.307021 9.62208e-05 0.486774 0.306942 7.35485e-05 0.486774 
0.259 0.307021 9.57114e-05 0.486775 0.306942 7.35485e-05 0.486774 
0.26 0.307022 9.96659e-05 0.486773 0.306942 7.35485e-05 0.486774 
0.261 0.307022 9.7408e-05 0.486774 0.306942 7.35485e-05 0.486774 
0.262 0.307022 9.8589e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.263 0.307021 9.77543e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.264 0.307021 9.78513e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.265 0.307023 9.91574e-05 0.486773 0.306942 7.35485e-05 0.486774 
0.266 0.307022 9.78853e-05 0.486774 0.306942 7.35485e-05 0.486774 
0.267 0.307022 9.76339e-05 0.486773 0.306942 7.35485e-05 0.486774 
0.268 0.307021 9.89959e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.269 0.307023 9.81043e-05 0.486774 0.306942 7.35485e-05 0.486774 
0.27 0.307022 9.60586e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.271 0.307021 9.8966e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.272 0.307023 9.83071e-05 0.486773 0.306942 7.35485e-05 0.486774 
0.273 0.307023 9.52898e-05 0.486773 0.306942 7.35485e-05 0.486774 
0.274 0.307022 9.62089e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.275 0.307021 9.42299e-05 0.486775 0.306942 7.35485e-05 0.486774 
0.276 0.307021 9.47605e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.277 0.307021 9.69879e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.278 0.307021 9.86544e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.279 0.307022 9.51199e-05 0.48677 0.306942 7.35485e-05 0.486774 
0.28 0.30702 9.91773e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.281 0.307022 9.53991e-05 0.486774 0.306942 7.35485e-05 0.486774 
0.282 0.307023 9.60897e-05 0.486773 0.306942 7.35485e-05 0.486774 
0.283 0.307022 9.62092e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.284 0.307022 9.85684e-05 0.486774 0.306942 7.35485e-05 0.486774 
0.285 0.307022 0.000100148 0.48677 0.306942 7.35485e-05 0.486774 
0.286 0.307023 9.62869e-05 0.486774 0.306942 7.35485e-05 0.486774 
0.287 0.30702 9.73398e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.288 0.307022 9.56271e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.289 0.307023 9.77484e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.29 0.307023 9.76519e-05 0.486774 0.306942 7.35485e-05 0.486774 
0.291 0.307023 9.93291e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.292 0.307021 9.92002e-05 0.48677 0.306942 7.35485e-05 0.486774 
0.293 0.307023 9.58576e-05 0.486774 0.306942 7.35485e-05 0.486774 
0.294 0.307023 9.74502e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.295 0.307022 9.61434e-05 0.48677 0.306942 7.35485e-05 0.486774 
0.296 0.307022 9.80986e-05 0.48677 0.306942 7.35485e-05 0.486774 
0.297 0.307023 9.62745e-05 0.48677 0.306942 7.35485e-05 0.486774 
0.298 0.307021 9.64946e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.299 0.307022 9.68246e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.3 0.307022 9.70314e-05 0.486769 0.306942 7.35485e-05 0.486774 
0.301 0.307022 9.56782e-05 0.486768 0.306942 7.35485e-05 0.486774 
0.302 0.307022 9.53989e-05 0.486769 0.306942 7.35485e-05 0.486774 
0.303 0.307022 9.73039e-05 0.486772 0.306942 7.35485e-05 0.486774 
0.304 0.307023 0.000100473 0.486772 0.306942 7.35485e-05 0.486774 
0.305 0.307022 9.75316e-05 0.486771 0.306942 7.35485e-05 0.486774 
0.306 0.307021 9.76069e-05 0.48677 0.306942 7.35485e-05 0.486774 
0.307 0.307021 9.67029e-05 0.486773 0.306942 7.35485e-05 0.486774 
0.308 0.307022 9.77503e-05 0.486771 0.306942 7.35485e-05 0.486774 
