time x y z x_d y_d z_d 
0.323 0.306966 7.91398e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.324 0.306967 8.18578e-06 0.486752 0.306939 9.64634e-06 0.48677 
0.325 0.306966 9.69206e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.326 0.306968 7.1984e-06 0.486753 0.306939 9.64634e-06 0.48677 
0.327 0.306966 8.03799e-06 0.486749 0.306939 9.64634e-06 0.48677 
0.328 0.306967 9.47158e-06 0.486754 0.306939 9.64634e-06 0.48677 
0.329 0.306968 8.97679e-06 0.486748 0.306939 9.64634e-06 0.48677 
0.33 0.306967 5.77621e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.331 0.306967 7.24667e-06 0.486749 0.306939 9.64634e-06 0.48677 
0.332 0.306966 1.04595e-05 0.486752 0.306939 9.64634e-06 0.48677 
0.333 0.306968 9.94455e-06 0.486753 0.306939 9.64634e-06 0.48677 
0.334 0.306967 6.49186e-06 0.486753 0.306939 9.64634e-06 0.48677 
0.335 0.306967 9.50885e-06 0.486751 0.306939 9.64634e-06 0.48677 
0.336 0.306967 7.50645e-06 0.48675 0.306939 9.64634e-06 0.48677 
0.337 0.306966 7.99541e-06 0.486752 0.306939 9.64634e-06 0.48677 
0.338 0.306966 8.76857e-06 0.486752 0.306939 9.64634e-06 0.48677 
0.339 0.306967 9.49125e-06 0.486751 0.306939 9.64634e-06 0.48677 
